"u_parent_asset","name","asset_tag","serial_number","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement"
"","C004199",,"1328164-0057","",,,,,
"","C004200",,"1328164-0043","",,,,,
"","C004201",,"1328164-0044","",,,,,
"","C004202",,"1324266-0062","",,,,,
"","C004203",,"1328164-0040","",,,,,
"","C004204",,"1316782-0056","",,,,,
"","C004205",,"1328164-0048","",,,,,
"","C004206",,"1328164-0050","",,,,,
"","C004207",,"1328164-0024","",,,,,
"","C004208",,"1399174-0027","",,,,,
"","C004209",,"1399174-0049","",,,,,
"","C004210",,"1399174-0039","",,,,,
"","C004211",,"1399174-0024","",,,,,
"","C004212",,"1399174-0048","",,,,,
"","C004213",,"1399174-0021","",,,,,
"","C004214",,"1399174-0034","",,,,,
"","C004215",,"1399174-0047","",,,,,
"","C004216",,"1399174-0050","",,,,,
"","C004217",,"1399174-0011","",,,,,
"","C004218",,"1399174-0036","",,,,,
"","C004219",,"1399174-0037","",,,,,
"","C004220",,"1399174-0022","",,,,,
"","C004221",,"1399174-0007","",,,,,
"","C004222",,"1399174-0041","",,,,,
"","C004223",,"1399174-0035","",,,,,
"","C004224",,"1399174-0043","",,,,,
"","C004225",,"1399174-0025","",,,,,
"","C004226",,"1399174-0002","",,,,,
"","C004227",,"1399174-0023","",,,,,
"","C004228",,"1399174-0040","",,,,,
"","C004229",,"1399174-0030","",,,,,
"","C004230",,"1399174-0012","",,,,,
"","C004231",,"1399174-0026","",,,,,
"","C004477",,"1421197-0021","",,,,,
"","C005018",,"1270106-0036","",,,,,
"","C005019",,"1270106-0035","",,,,,
"","C005020",,"1270106-0031","",,,,,
"","C005022",,"1270106-0032","",,,,,
"","C005023",,"1269828-0006","",,,,,
"","C005024",,"1269345-0031","",,,,,
"","C005025",,"1269828-0007","",,,,,
"","C005026",,"1269345-0033","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor",,,,,
"","C005027",,"1269345-0034","",,,,,
"","C005033",,"1269828-0004","",,,,,
"","C005051",,"1269828-0013","",,,,,
"","C005052",,"1269345-0041","",,,,,
"","C005054",,"1269345-0039","",,,,,
"","C005055",,"1269345-0003","",,,,,
"","C005061",,"1269345-0042","",,,,,
"","C005063",,"1269828-0014","",,,,,
"","C005065",,"1269345-0004","",,,,,
"","C005066",,"1269742-0040","",,,,,
"","C005067",,"1269345-0006","",,,,,
"","C005068",,"1269828-0015","",,,,,
"","C005069",,"1269828-0012","",,,,,
"","C005075",,"1269345-0005","",,,,,
"","C005076",,"1270106-0009","",,,,,
"","C005082",,"1270106-0053","",,,,,
"","C005084",,"1270106-0026","",,,,,
"","C005158",,"1270106-0008","",,,,,
"","C005159",,"1270106-0007","",,,,,
"","C005164",,"1270106-0023","",,,,,
"","C005165",,"1270106-0024","",,,,,
"","C005166",,"1269828-0023","",,,,,
"","C005169",,"1269827-0024","",,,,,
"","C005175",,"1270106-0010","",,,,,
"","C005176",,"1270106-0051","",,,,,
"","C005182",,"1269828-0021","",,,,,
"","C005183",,"1269828-0020","",,,,,
"","C005184",,"1269827-0008","",,,,,
"","C005185",,"1269827-0007","",,,,,
"","C005186",,"1269827-0006","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor",,,,,
"","C005187",,"1270106-0054","",,,,,
"","C005188",,"1269827-0021","",,,,,
"","C005194",,"1269827-0001","",,,,,
"","C005195",,"1269827-0003","",,,,,
"","C005197",,"1269827-0004","",,,,,
"","C005230",,"1269345-0027","",,,,,
"","C005232",,"1269345-0028","",,,,,
"","C005234",,"1269828-0011","",,,,,
"","C005235",,"1269827-0011","",,,,,
"","C005241",,"1269345-0029","",,,,,
"","C005242",,"NA","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1",,,,,
"","C005248",,"1269827-0009","",,,,,
"","C005249",,"1269827-0012","",,,,,
"","C005250",,"1269345-0020","",,,,,
"","C005251",,"1269345-0046","",,,,,
"","C005252",,"1270106-0001","",,,,,
"","C005253",,"1270106-0002","",,,,,
"","C005254",,"1269827-0010","",,,,,
"","C005258",,"1296598-0021","",,,,,
"","C005259",,"1296598-0016","",,,,,
"","C005260",,"1297848-0041","",,,,,
"","C005261",,"1296598-0020","",,,,,
"","C005262",,"1296598-0002","",,,,,
"","C005263",,"1297848-0046","",,,,,
"","C005264",,"1297848-0031","",,,,,
"","C005265",,"1296598-0015","",,,,,
"","C005266",,"1297848-0055","",,,,,
"","C005267",,"1297849-0003","",,,,,
"","C005279",,"1269345-0015","",,,,,
"","C005280",,"1269828-0010","",,,,,
"","C005281",,"1269345-0011","",,,,,
"","C005311",,"1269345-0012","",,,,,
"","C005312",,"1269345-0013","",,,,,
"","C005313",,"1269345-0014","",,,,,
"","C005314",,"1269345-0017","",,,,,
"","C005315",,"1269345-0016","",,,,,
"","C005321",,"1269345-0018","",,,,,
"","C005326",,"1270106-0029","",,,,,
"","C005327",,"1270106-0037","",,,,,
"","C005328",,"1270106-0030","",,,,,
"","C005329",,"1269345-0001","",,,,,
"","C005336",,"1269345-0022","",,,,,
"","C005337",,"1269345-0009","",,,,,
"","C005339",,"1269345-0021","",,,,,
"","C005340",,"1269345-0007","",,,,,
"","C005341",,"1269345-0010","",,,,,
"","C005342",,"1269827-0016","",,,,,
"","C005343",,"1269827-0028","",,,,,
"","C005344",,"1269345-0035","",,,,,
"","C005346",,"1269345-0037","",,,,,
"","C005347",,"1269345-0036","",,,,,
"","C005348",,"1269345-0038","",,,,,
"","C005354",,"1269345-0023","",,,,,
"","C005355",,"1269345-0024","",,,,,
"","C005356",,"1269345-0025","",,,,,
"","C005393",,"1270106-0039","",,,,,
"","C005396",,"1270106-0041","",,,,,
"","C005403",,"1270106-0005","",,,,,
"","C005404",,"1269345-0002","",,,,,
"","C005405",,"1269828-0003","",,,,,
"","C005413",,"1270106-0006","",,,,,
"","C005414",,"1269827-0025","",,,,,
"","C005421",,"1270106-0043","",,,,,
"","C005422",,"1270106-0044","",,,,,
"","C005424",,"1269828-0001","",,,,,
"","C005425-DUP",,"1269827-0019-DUP","",,,,,
"","C005426",,"1269827-0017","",,,,,
"","C005428",,"1269827-0018","",,,,,
"","C005511",,"1268836-0019","",,,,,
"","C005513",,"1270106-0045","",,,,,
"","C005516",,"1269345-0044","",,,,,
"","C005520",,"1270106-0033","",,,,,
"","C005525",,"1269827-0013","",,,,,
"","C005529",,"1270106-0027","",,,,,
"","C005531",,"1270106-0016","",,,,,
"","C005534",,"1270106-0015","",,,,,
"","C005614",,"1270106-0018","",,,,,
"","C005617",,"1270106-0017","",,,,,
"","C005619",,"1270106-0020","",,,,,
"","C005620",,"1270106-0048","",,,,,
"","C005643",,"1269827-0005","",,,,,
"","C005702",,"1270106-0019","",,,,,
"","C005720",,"1270106-0022","",,,,,
"","C005722",,"1269827-0029","",,,,,
"","C005723",,"1270106-0012","",,,,,
"","C005763",,"1269828-0017","",,,,,
"","C005767",,"1270106-0013","",,,,,
"","C005833",,"1268836-0012","",,,,,
"","C005847",,"1269827-0036","",,,,,
"","C005848",,"1270106-0014","",,,,,
"","C005910",,"1296598-0006","",,,,,
"","C005911",,"1296598-0004","",,,,,
"","C005912",,"1297848-0044","",,,,,
"","C005913-DUP",,"1296598-0005-DUP","",,,,,
"","C005914",,"1297848-0028","",,,,,
"","C005915",,"1297848-0056","",,,,,
"","C005916",,"1296598-0007","",,,,,
"","C005917",,"1296598-0001","",,,,,
"","C005918",,"1296598-0017","",,,,,
"","C005919",,"1296598-0011","",,,,,
"","C005920",,"1297849-0004","",,,,,
"","C005921",,"1297849-0007","",,,,,
"","C005922",,"1297849-0030","",,,,,
"","C005923",,"1297849-0009","",,,,,
"","C005924",,"1297849-0008","",,,,,
"","C005925",,"1297849-0013","",,,,,
"","C005926",,"1296598-0009","",,,,,
"","C005927",,"1296598-0008","",,,,,
"","C005928",,"1296598-0003","",,,,,
"","C005929",,"1296598-0018","",,,,,
"","C005930",,"1297849-0010","",,,,,
"","C005931",,"1297849-0001","",,,,,
"","C005932",,"1297849-0002","",,,,,
"","C005933",,"1297849-0012","",,,,,
"","C005934",,"1297849-0029","",,,,,
"","C005935",,"1297849-0011","",,,,,
"","C005936",,"1297849-0024","",,,,,
"","C005937",,"1297849-0018","",,,,,
"","C005938",,"1297849-0005","",,,,,
"","C005940",,"1297849-0015","",,,,,
"","C005941",,"1297849-0020","",,,,,
"","C005942",,"1297849-0016","",,,,,
"","C005943",,"1297849-0022","",,,,,
"","C005944",,"1297849-0027","",,,,,
"","C005945",,"1297849-0019","",,,,,
"","C005946",,"1297849-0014","",,,,,
"","C005947",,"1297849-0026","",,,,,
"","C005948-DUP",,"1297849-0006-DUP","",,,,,
"","C005949",,"1297849-0017","",,,,,
"","C005950",,"1297849-0025","",,,,,
"","C005951",,"1297849-0028","",,,,,
"","C005952",,"1297849-0023","",,,,,
"","C006093",,"","",,,,,
"","C006166",,"10150620","",,,,,
"","C006167",,"10153529","",,,,,
"","C006168",,"10153528","",,,,,
"","C006169",,"10153518","",,,,,
"","C006170",,"10153526","",,,,,
"","C006171",,"10153519","",,,,,
"","C006172",,"10153517","",,,,,
"","C006173",,"10153527","",,,,,
"","C006174",,"10153516","",,,,,
"","C006175",,"10153525","",,,,,
"","C006194",,"1297847-0063","",,,,,
"","C006195",,"1297847-0037","",,,,,
"","C006196",,"1297847-0003","",,,,,
"","C006197",,"1297847-0062","",,,,,
"","C006198",,"1297847-0041","",,,,,
"","C006199",,"1297847-0050","",,,,,
"","C006200",,"1297847-0055","",,,,,
"","C006201",,"1297847-0008","",,,,,
"","C006202",,"1297847-0027","",,,,,
"","C006203",,"1297847-0015","",,,,,
"","C006204",,"1297847-0021","",,,,,
"","C006205",,"1297847-0047","",,,,,
"","C006206",,"1297847-0054","",,,,,
"","C006207",,"1297847-0043","",,,,,
"","C006208",,"1297847-0011","",,,,,
"","C006209",,"1297847-0028","",,,,,
"","C006210",,"1297847-0022","",,,,,
"","C006211",,"1297847-0032","",,,,,
"","C006212",,"1297847-0016","",,,,,
"","C006213",,"1297847-0051","",,,,,
"","C006215",,"1297847-0007","",,,,,
"","C006216",,"1297847-0029","",,,,,
"","C006217",,"1297847-0034","",,,,,
"","C006218",,"1297847-0038","",,,,,
"","C006219",,"1297847-0005","",,,,,
"","C006220",,"1297847-0017","",,,,,
"","C006221",,"1297847-0044","",,,,,
"","C006222",,"1297847-0009","",,,,,
"","C006223",,"1297847-0039","",,,,,
"","C006224",,"1297847-0046","",,,,,
"","C006225",,"1297847-0049","",,,,,
"","C006226",,"1297847-0053","",,,,,
"","C006227",,"1297847-0023","",,,,,
"","C006228",,"1297847-0012","",,,,,
"","C006229",,"1297847-0031","",,,,,
"","C006230",,"1297847-0019","",,,,,
"","C006231",,"1297847-0060","",,,,,
"","C006232",,"1297847-0058","",,,,,
"","C006233",,"1297847-0006","",,,,,
"","C006234",,"1297847-0061","",,,,,
"","C006235",,"1297847-0014","",,,,,
"","C006236",,"1297847-0020","",,,,,
"","C006237",,"1297847-0036","",,,,,
"","C006238",,"1297847-0052","",,,,,
"","C006239",,"1297847-0030","",,,,,
"","C006240",,"1297847-0002","",,,,,
"","C006241",,"1297847-0048","",,,,,
"","C006242",,"1297847-0010","",,,,,
"","C006243",,"1297847-0057","",,,,,
"","C006244",,"1297847-0024","",,,,,
"","C006245",,"1297847-0025","",,,,,
"","C006246",,"1297847-0018","",,,,,
"","C006247",,"1297847-0013","",,,,,
"","C006248",,"1297847-0026","",,,,,
"","C006249",,"1297847-0056","",,,,,
"","C006250",,"1297847-0001","",,,,,
"","C006251",,"1296600-0057","",,,,,
"","C006252",,"1296600-0037","",,,,,
"","C006253",,"1299486-0005","",,,,,
"","C006254",,"1296600-0016","",,,,,
"","C006255",,"1296600-0017","VIHA-WCGH-West Coast General Hospital-Main Building",,,,,
"","C006256",,"1296600-0060","",,,,,
"","C006257",,"1296600-0038","",,,,,
"","C006258",,"1296600-0043","VIHA-WCGH-West Coast General Hospital-Main Building",,,,,
"","C006259",,"1296600-0047","",,,,,
"","C006260",,"1296600-0022","",,,,,
"","C006261",,"1296600-0015","",,,,,
"","C006262",,"1296600-0054","",,,,,
"","C006263",,"1296600-0039","",,,,,
"","C006264",,"1296600-0045","",,,,,
"","C006317",,"1296600-0044","",,,,,
"","C006318",,"1296600-0052","",,,,,
"","C006319",,"1296600-0032","",,,,,
"","C006320",,"1296600-0030","",,,,,
"","C006321",,"1296600-0013","",,,,,
"","C006322",,"1296600-0059","",,,,,
"","C006323",,"1296600-0055","",,,,,
"","C006324",,"1296600-0029","",,,,,
"","C006325",,"1296600-0042","",,,,,
"","C006326",,"1296600-0031","",,,,,
"","C006327",,"1296600-0021","",,,,,
"","C006328",,"1296600-0027","",,,,,
"","C006329",,"1296600-0040","",,,,,
"","C006330",,"1296600-0035","",,,,,
"","C006331",,"1299486-0007","",,,,,
"","C006332",,"1296600-0006","",,,,,
"","C006333",,"1299486-0002","",,,,,
"","C006334",,"1299486-0010","",,,,,
"","C006335",,"1296600-0034","",,,,,
"","C006336",,"1296600-0010","",,,,,
"","C006337",,"1296600-0041","",,,,,
"","C006338",,"1296600-0036","",,,,,
"","C006339",,"1296600-0003","",,,,,
"","C006340",,"1296600-0019","",,,,,
"","C006341",,"1296600-0008","",,,,,
"","C006342",,"1296600-0051","",,,,,
"","C006343",,"1299486-0006","",,,,,
"","C006344",,"1296600-0012","",,,,,
"","C006345",,"1296600-0014","",,,,,
"","C006346",,"1296600-0056","",,,,,
"","C006347",,"1299486-0004","",,,,,
"","C006348",,"1296600-0020","",,,,,
"","C006349",,"1296600-0025","",,,,,
"","C006350",,"1299486-0015","",,,,,
"","C006351",,"1296600-0009","",,,,,
"","C006352",,"1296600-0001","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1",,,,,
"","C006353",,"1296600-0005","",,,,,
"","C006388",,"10153520","",,,,,
"","C006389",,"10153512","",,,,,
"","C006390",,"10153523","",,,,,
"","C006391",,"10153514","",,,,,
"","C006392",,"10153524","",,,,,
"","C006393",,"10153522","",,,,,
"","C006394",,"10153513","",,,,,
"","C006395",,"10153515","",,,,,
"","C006396",,"10153521","",,,,,
"","C006482",,"1296600-0023","",,,,,
"","C006483",,"1296600-0004","",,,,,
"","C006484",,"1296600-0028","",,,,,
"","C006485",,"1299486-0016","",,,,,
"","C006486",,"1299486-0018","",,,,,
"","C006487",,"1299486-0003","VIHA-WCGH-West Coast General Hospital-Main Building",,,,,
"","C006488",,"1299486-0009","",,,,,
"","C006489",,"1296600-0048","",,,,,
"","C006490",,"1296600-0049","",,,,,
"","C006491",,"1296600-0007","",,,,,
"","C006492",,"1299486-0013","",,,,,
"","C006493",,"1296600-0024","",,,,,
"","C006494",,"1299486-0011","",,,,,
"","C006495",,"1296600-0026","",,,,,
"","C006496",,"1299486-0017","",,,,,
"","C006497",,"1299486-0008","",,,,,
"","C006498",,"1296600-0033","",,,,,
"","C006499",,"1296600-0050","",,,,,
"","C006500",,"1296600-0046","",,,,,
"","C006501",,"1296600-0058","VIHA-WCGH-West Coast General Hospital-Main Building",,,,,
"","C006502",,"1299486-0012","",,,,,
"","C006503",,"1296600-0018","",,,,,
"","C006504",,"1299486-0001","",,,,,
"","C006505",,"1296600-0011","",,,,,
"","C006506",,"1296600-0002","",,,,,
"","C006507",,"1299486-0014","",,,,,
"","C006508",,"1299486-0019","",,,,,
"","C006509",,"1296600-0053","",,,,,
"","C006521",,"10158663","",,,,,
"","C006522",,"10158666","",,,,,
"","C006523",,"10158667","",,,,,
"","C006524",,"10158664","",,,,,
"","C006525",,"M1U59F87R","",,,,,
"","C006526",,"10152567","",,,,,
"","C006527",,"10158665","",,,,,
"","C006528",,"10158661","",,,,,
"","C006785",,"1624715-0013","",,,,,
"","C006793",,"1671775-0001","",,,,,
"","C006800",,"1644601-0001","",,,,,
"","C006804",,"10155415","",,,,,
"","C006836",,"1362925-0001","",,,,,
"","C006843",,"1441006-0041","",,,,,
"","C006844",,"1441006-0042","",,,,,
"","C006845",,"1441006-0015","",,,,,
"","C006846",,"1441006-0039","",,,,,
"","C006847",,"1441006-0040","",,,,,
"","C006848",,"1441006-0018","",,,,,
"","C006849",,"1441006-0017","",,,,,
"","C006850",,"1441006-0016","",,,,,
"","C006851",,"1442218-0010","",,,,,
"","C006852",,"1441006-0035","",,,,,
"","C006853",,"1432210-0038","",,,,,
"","C006854",,"1441006-0037","",,,,,
"","C006855",,"1552098-0001","",,,,,
"","C006858",,"1533901-0001","",,,,,
"","C006935",,"1442218-0008","",,,,,
"","C006936",,"1441006-0034","",,,,,
"","C006937",,"1442218-0012","",,,,,
"","C006938",,"1442218-0011","",,,,,
"","C006939",,"1442218-0004","",,,,,
"","C006940",,"1441006-0038","",,,,,
"","C006941",,"1441006-0033","",,,,,
"","C006942",,"1432210-0040","",,,,,
"","C006943",,"1442218-0005","",,,,,
"","C006946",,"1441006-0025","",,,,,
"","C006947",,"1442218-0007","",,,,,
"","C006948",,"1441006-0036","",,,,,
"","C006949",,"1442218-0003","",,,,,
"","C006951",,"1441006-0026","",,,,,
"","C006954",,"1542597-0001","",,,,,
"","C006955",,"1542597-0002","",,,,,
"","C006979",,"1624715-0004","",,,,,
"","C006983",,"1268836-0022","",,,,,
"","C006990",,"1461709-0001","",,,,,
"","C006991",,"1461709-0002","",,,,,
"","C006994",,"1359159-0097","",,,,,
"","C006998",,"1388700-0003","",,,,,
"","C007081",,"1396313-0003","",,,,,
"","C007102",,"1396313-0001","",,,,,
"","C007103",,"1398901-0002","",,,,,
"","C007106",,"1398901-0001","",,,,,
"","C007107",,"1396313-0002","",,,,,
"","C007222",,"1388700-0005","",,,,,
"","C007281",,"","",,,,,
"","C007282",,"1483000-0001","",,,,,
"","C007284",,"1388700-0002","",,,,,
"","C007293",,"1625398-0001","",,,,,
"","C007294",,"1388700-0001","",,,,,
"","C007295",,"1388700-0004","",,,,,
"","C007343",,"1670265-0001","",,,,,
"","C007383",,"","",,,,,
"","C007384",,"","",,,,,
"","C007399",,"1624715-0014","",,,,,
"","C007431",,"1671775-0002","",,,,,
"","C007432",,"1659308-0001","",,,,,
"","C007439",,"1847518-0002","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1",,,,,
"","C007440",,"1784734-0003","",,,,,
"","C007441",,"1784733-001","",,,,,
"","C007442",,"1784733-0003","",,,,,
"","C007451",,"1682732-0032","",,,,,
"","C007454",,"1755031-0001","",,,,,
"","C007460",,"","",,,,,
"","C008254",,"1270857-0063","",,,,,
"","C008270",,"1248639-0007","",,,,,
"","C008271",,"1269831-0009","",,,,,
"","C008350",,"1700302-0001","",,,,,
"","C008352",,"1709998-0001","",,,,,
"","C008355",,"1661962-0062","",,,,,
"","C008358",,"1726201-0001","",,,,,
"","C008360",,"1734044-0001","",,,,,
"","C008394",,"1770031-0051","",,,,,
"","C008396",,"1782700-005","",,,,,
"","C008397",,"1782700-003","",,,,,
"","C008398",,"1782700-004","",,,,,
"","C008407",,"1754697-0001","",,,,,
"","C008414",,"1674806-0032","",,,,,
"","C008415",,"1740163-0003","",,,,,
"","C008416",,"1737553-0006","",,,,,
"","C008417",,"1740163-0004","",,,,,
"","C008418",,"1742259-0001","",,,,,
"","C008419",,"1661153-0015","",,,,,
"","C008420",,"1743106-0001","",,,,,
"","C008426",,"1772104-0001","",,,,,
"","C008427",,"1770300-0001","",,,,,
"","C008428",,"1776909-0001","",,,,,
"","C008446",,"C162092231-R","VIHA-NRGH-Nanaimo Regional General Hospital",,,,,
"","C008483",,"1823443-0013","VIHA-NRGH-Nanaimo Regional General Hospital",,,,,
"","C008500",,"1860897-0003","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor",,,,,
"","C008501",,"1860897-0001","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor",,,,,
"","C008502",,"1860897-0002","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor",,,,,
"","C008503",,"1860897-0005","VIHA-NCDF-Nanaimo Community Dialysis Facility-Main Building-1st Floor",,,,,
"","C008539",,"1847518-0001","VIHA-BAM-Bamfield Health Centre-Main Building-1st Floor",,,,,
"","C008770",,"1756050-0001","",,,,,
"","C008791",,"1780747-0001","",,,,,
"","C008792",,"1780745-0001","",,,,,
"","C008914",,"1789416-0003","",,,,,
"","C008915",,"1789416-0006","",,,,,
"","C008916",,"1789416-0007","",,,,,
"","C008928",,"1780587-0056","",,,,,
"","C008932",,"1796500-0001","",,,,,
"","C008940",,"1752911-0050","VIHA-NRGH-Nanaimo Regional General Hospital",,,,,
"","C008941",,"1808404-0001","VIHA-NRGH-Nanaimo Regional General Hospital",,,,,
"","C008964",,"SV43-1310-0","VIHA-NRGH-Nanaimo Regional General Hospital",,,,,
"","C008965",,"1801428-0003","VIHA-NRGH-Nanaimo Regional General Hospital",,,,,
"","C009115",,"1264148-0002","",,,,,
"","C009116",,"1264148-0007","",,,,,
"","C009209",,"1804397-0004","VIHA-VGH-Victoria General Hospital",,,,,
"","C009210",,"1804397-0003","VIHA-VGH-Victoria General Hospital",,,,,
"","C009211",,"1800998-0020","VIHA-RJH-Royal Jubilee Hospital",,,,,
"","C009212",,"1800998-0018","VIHA-RJH-Royal Jubilee Hospital",,,,,
"","C009213",,"1800998-0025","VIHA-RJH-Royal Jubilee Hospital",,,,,
"","C009214",,"1800998-0014","VIHA-RJH-Royal Jubilee Hospital",,,,,
"","C009215",,"1800998-0022","VIHA-RJH-Royal Jubilee Hospital",,,,,
"","C009216",,"1800998-0005","VIHA-RJH-Royal Jubilee Hospital",,,,,
"","C009217",,"1800998-0006","VIHA-RJH-Royal Jubilee Hospital",,,,,
"","C009218",,"1800998-0012","VIHA-RJH-Royal Jubilee Hospital",,,,,
"","C009219",,"1800998-0002","VIHA-RJH-Royal Jubilee Hospital",,,,,
"","C009220",,"1800998-0023","VIHA-RJH-Royal Jubilee Hospital",,,,,
"","C009221",,"1800998-0004","VIHA-RJH-Royal Jubilee Hospital",,,,,
"","C009222",,"1800998-0011","VIHA-RJH-Royal Jubilee Hospital",,,,,
"","C009224",,"1800998-0013","VIHA-RJH-Royal Jubilee Hospital",,,,,
"","C009225",,"1800998-0016","VIHA-RJH-Royal Jubilee Hospital",,,,,
"","C009226",,"1800998-0017","VIHA-RJH-Royal Jubilee Hospital",,,,,
"","C009227",,"1800998-0021","VIHA-RJH-Royal Jubilee Hospital",,,,,
"","C009228",,"1800998-0015","VIHA-RJH-Royal Jubilee Hospital",,,,,
"","C009229",,"1800998-0003","VIHA-RJH-Royal Jubilee Hospital",,,,,
"","C009230",,"1800998-0008","VIHA-RJH-Royal Jubilee Hospital",,,,,
"","C009231",,"1800998-0010","VIHA-RJH-Royal Jubilee Hospital",,,,,
"","C009322",,"1803199-001","VIHA-NRGH-Nanaimo Regional General Hospital",,,,,
"","C009392",,"1782509-0014","VIHA-CDH-Cowichan District Hospital",,,,,
"","C009659",,"1800999-0035","VIHA-RJH-Royal Jubilee Hospital",,,,,
"","C009677",,"1800999-0031","VIHA-RJH-Royal Jubilee Hospital",,,,,
